,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
HW120529,1.7245545788368182,-1.9680509064770328,18.09181286000946,1.8451949099625147e-63,1.7022093265336852e-62,133.3346013803265,LumB_vs_Normal
JN111512,2.4446768997455868,-0.8314788646454031,18.074331449079075,2.3423906766898874e-63,2.1568974923479625e-62,133.09676078646316,LumB_vs_Normal
DQ579335,2.277976349997564,-0.48911751073039833,18.049469226097017,3.288049235791898e-63,3.022104077014612e-62,132.75870170506238,LumB_vs_Normal
SNORD42B,1.1776896038600315,-0.4963932739049837,18.0281356898808,4.397776677162637e-63,4.03465750198407e-62,132.46881088647876,LumB_vs_Normal
DQ582057,1.553142872263602,2.3124814049070204,18.007919785692696,5.792186593798739e-63,5.304200177471373e-62,132.1942673373915,LumB_vs_Normal
SOX10,1.7399143176685408,0.5610689859834561,17.993361159496143,7.062172998400831e-63,6.455368371481564e-62,131.9966496898577,LumB_vs_Normal
KRT15,1.767711723625993,-0.7387543201747486,17.99316871831659,7.080699494310722e-63,6.4604922393346005e-62,131.99403805203158,LumB_vs_Normal
DQ590712,1.986473306262256,3.553859878642171,17.979797165519823,8.494164702650986e-63,7.736033426822393e-62,131.81260618639624,LumB_vs_Normal
DQ587054,1.8335976648765646,3.638525182209147,17.952784041022397,1.2266358263870082e-62,1.1151234785336439e-61,131.44628813624777,LumB_vs_Normal
LACRT,2.3039522187798176,2.1648163260504205,17.933112983901417,1.6027181450298017e-62,1.4543721824226875e-61,131.179710659078,LumB_vs_Normal
AK124272,1.3991543628953724,-0.21369363626360516,17.906860122572134,2.2895947262123874e-62,2.0739082664967278e-61,130.8241707084679,LumB_vs_Normal
MIR1267,1.3166034810085634,-1.4360441834251374,17.905169019339283,2.34278701016455e-62,2.1182522695882012e-61,130.80127739307625,LumB_vs_Normal
DIO1,1.580418696821527,-0.3208326082213007,17.8864584557113,3.0203452256709317e-62,2.72594334446835e-61,130.54805696424503,LumB_vs_Normal
SNORA34,1.654026953107499,1.1221592856252554,17.85828334356431,4.426659860238642e-62,3.987981856070849e-61,130.16700369105328,LumB_vs_Normal
DQ571329,1.7869508125672338,0.18733080213494177,17.84477751658598,5.3163186985439815e-62,4.7808621389784e-61,129.98445401545177,LumB_vs_Normal
CXCL17,1.5866511154365746,0.10152789881147434,17.84287026020948,5.455571346426967e-62,4.8972812804550874e-61,129.95868056490448,LumB_vs_Normal
PDZK1,1.5416874629709194,-0.6248884820886704,17.83891308738086,5.756210756193774e-62,5.157894942825962e-61,129.9052103657933,LumB_vs_Normal
MIR1292,2.015432897129617,0.3217574909093427,17.81881456818723,7.558209996794173e-62,6.760474057955433e-61,129.63372895384637,LumB_vs_Normal
VTRNA2-1,1.5849967815096346,2.880400572441828,17.801845726184983,9.511078633224494e-62,8.492034493950441e-61,129.4046445525605,LumB_vs_Normal
V alpha 1,1.523819202180315,5.810829489831684,17.701429535727648,3.6972760361617944e-61,3.2893914912471484e-60,128.05130866442397,LumB_vs_Normal
