,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
MUCL1,-1.8613743093740793,-0.6777704094490586,-17.889740353802054,2.371034133816468e-59,5.268964741814373e-58,124.1002444846105,Basal_vs_Her2
L13711,-1.689617527465167,1.9165308561571712,-17.865961511068797,3.181197575077935e-59,7.038047732473308e-58,123.8073223421006,Basal_vs_Her2
TRB@,-2.0101997919707144,1.1181499126420216,-17.80710338360352,6.580939470907023e-59,1.436886347359612e-57,123.08290733949161,Basal_vs_Her2
MIR6848,-3.4294724741925875,1.0398818773967151,-17.681495985313045,3.0952304623151836e-58,6.585596728330178e-57,121.54001339967232,Basal_vs_Her2
SNORD20,-1.382964585044464,1.2692665455994872,-17.56642798637416,1.2737408887343093e-57,2.6647298927496013e-56,120.13029467557803,Basal_vs_Her2
MIR7641-2,-1.535537606831101,6.768117430409029,-17.495328361792787,3.047408668935015e-57,6.348768060281281e-56,119.26104541333339,Basal_vs_Her2
DL490948,-1.599015776457449,3.6069694448813894,-17.376731328066832,1.3017479686763145e-56,2.6566285075026826e-55,117.81421989328541,Basal_vs_Her2
MIR6869,-1.2408780204559569,1.135823215034948,-17.35080605188339,1.787102026243554e-56,3.6176154377399875e-55,117.49846925645895,Basal_vs_Her2
PIP,-2.916113232249524,0.015712993558694793,-17.234929105546122,7.349714633396539e-56,1.4640865803578763e-54,116.08950745336881,Basal_vs_Her2
DQ570592,-2.262458564944911,-1.155242010358689,-17.144860475083867,2.200227031571172e-55,4.331155573959e-54,114.99701771937711,Basal_vs_Her2
AF343414,-2.329189575932448,-1.7423083678248756,-17.073006000144485,5.26788671812443e-55,1.0288841246336777e-53,114.12715279505602,Basal_vs_Her2
MIR611,-1.8729658991139773,-1.6408721605897194,-17.068675794473023,5.552206993081002e-55,1.0760091071862407e-53,114.07478013346233,Basal_vs_Her2
SNORD24,-2.457110772998946,1.8838802669356494,-16.959532612372826,2.0849142358825536e-54,3.994088574487651e-53,112.75656024260702,Basal_vs_Her2
HV303525,-2.1771971523196676,5.10904476963735,-16.95753155147055,2.1360391874009067e-54,4.0764106629788295e-53,112.7324248234058,Basal_vs_Her2
AK311497,-2.9965574273732765,5.173537401001567,-16.899065442719902,4.332903974398039e-54,8.206257527269013e-53,112.02777881534824,Basal_vs_Her2
DQ583960,-2.065809360179407,-1.917541808098407,-16.893324055865758,4.644289662615475e-54,8.762810684180142e-53,111.95863804830495,Basal_vs_Her2
MIR4635,-3.096665771258927,0.27504215739412324,-16.649255576420455,8.793757025092967e-53,1.6224643957736102e-51,109.02878397315696,Basal_vs_Her2
AF395795,-2.934872639734351,0.09850814842249592,-16.64060254939234,9.756890308558201e-53,1.7935460126026106e-51,108.92525050454336,Basal_vs_Her2
MIR3621,-2.1201306704269682,0.4500832350120736,-16.62760850952942,1.1404427395220961e-52,2.088722966157685e-51,108.76982104656584,Basal_vs_Her2
SNORD98,-1.92517773097242,-0.9689217125832276,-16.535213153228653,3.4533475005527966e-52,6.211056655670497e-51,107.6661646964704,Basal_vs_Her2
DM119512,-1.6505358311873943,-0.840334212156658,-16.48544180039358,6.265414328663504e-52,1.114842407235499e-50,107.0727763559898,Basal_vs_Her2
MIR4257,-1.807693102042382,1.8737961973781583,-16.446024950094984,1.0036775450132672e-51,1.7795701152717503e-50,106.60340225296876,Basal_vs_Her2
JA611305,-1.7265480865098417,2.3885056995061924,-16.434551471051297,1.1511229098193097e-51,2.0337860597514305e-50,106.46687084711628,Basal_vs_Her2
DQ579704,-1.3813207069629638,0.6349400094434406,-16.42669953602411,1.2642969320649515e-51,2.2258748803960414e-50,106.37345943813786,Basal_vs_Her2
MIR6793,-1.8155994905415473,-1.3630007430168607,-16.41098173524716,1.525282510201814e-51,2.6759342284242353e-50,106.18653097321223,Basal_vs_Her2
