,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
NPHP3-ACAD11,-0.14716744644099342,4.938532165760332,-0.9928213757710467,0.3208939495571796,0.38680562868512486,-7.764385716182739,LumA_vs_LumB
DQ580039,-0.05604750201171397,0.5284463431302999,-0.9925148140261427,0.3210433650714787,0.38689246212518524,-7.764689831213008,LumA_vs_LumB
GSTM2,0.04761843959509958,2.556656718019067,0.9898026024551163,0.32236725390332877,0.38839428181123953,-7.767376308369806,LumA_vs_LumB
AMPD1,0.04675828173685293,-2.506800999564499,0.9882072790290545,0.323147627914103,0.38924069852337145,-7.768953063810157,LumA_vs_LumB
RNU6-23P,0.06359787208708959,-2.39870078514624,0.9875307922132934,0.3234789123328299,0.38954589635456394,-7.7696209096703255,LumA_vs_LumB
RP11-389K14.3,0.04921443971421074,2.5909032849509765,0.9846965220342931,0.32486929824531074,0.3911260513427772,-7.7724140088437785,LumA_vs_LumB
BC043188,-0.08810763897732311,-3.0212093956018755,-0.9844557637919152,0.32498758421525675,0.3911742708416668,-7.772650900158859,LumA_vs_LumB
DQ583079,0.08431911302504778,-1.1998907359445299,0.982857430775128,0.3257735657732813,0.39202595159239634,-7.774222093985292,LumA_vs_LumB
BCL2,-0.1156598072241046,-2.0553868775237705,-0.9814891346243798,0.3264474082572979,0.39274231022292816,-7.775565130179188,LumA_vs_LumB
CEP55,0.05886835368256547,-2.0823603871300307,0.9810531657411913,0.32666229934952173,0.3929063018396942,-7.775992657949549,LumA_vs_LumB
PCDH9,0.06342730327891058,-1.4498532412566054,0.9797809131918639,0.32728992413294833,0.3935665273363977,-7.777239192384181,LumA_vs_LumB
REC8,0.060880302655493414,-0.8018642665217397,0.9793971410286713,0.32747939944969584,0.3936996867632795,-7.77761488941766,LumA_vs_LumB
CYTIP,0.07541106570273225,-1.52481630036314,0.973934867594235,0.33018394494905745,0.39685570306377094,-7.782946284819929,LumA_vs_LumB
CMBL,0.04655275154204099,-2.8158814448162044,0.9737565833463411,0.33027246229849383,0.39686669346129994,-7.783119795210484,LumA_vs_LumB
GLDN,0.08586554439229299,-2.7181339888175975,0.9723960464346786,0.330948469067026,0.3975834563515449,-7.784442856138232,LumA_vs_LumB
RAET1L,-0.07346710082110652,-3.1691337526372148,-0.971347751271488,0.3314699434544194,0.3981142727052839,-7.785461015201182,LumA_vs_LumB
VWDE,-0.05216159736045906,-0.1409881475038423,-0.9676923976507085,0.33329245488716885,0.4002070783947753,-7.789002700977711,LumA_vs_LumB
C19orf80,-0.04880591449493338,-3.2601630627378375,-0.9672426980781607,0.3335171153715658,0.4003806907221678,-7.789437494838247,LumA_vs_LumB
CA6,-0.07922123985958825,-2.90416932282635,-0.9670539777953333,0.33361142518757203,0.4003977738689055,-7.789619899653244,LumA_vs_LumB
LINC00885,-0.17989580612509173,-1.56561998972463,-0.966521632815643,0.3338775484816876,0.40062100849734533,-7.79013423820661,LumA_vs_LumB
CLEC12A,0.103122249917958,4.142184579462991,0.9656132747376214,0.3343319598204837,0.40107000938157833,-7.79101121788632,LumA_vs_LumB
KRT1,0.1954531272849513,5.166061125409303,0.9623379385663703,0.3359737765268471,0.40294288381727883,-7.79416656854115,LumA_vs_LumB
KCNMA1,0.06093008818742212,-3.1403838153483323,0.9586136943960767,0.33784691333799544,0.4050922222278123,-7.797741366205769,LumA_vs_LumB
RASEF,0.08773946865951603,-0.18821692979434093,0.9583119853749527,0.3379989535567045,0.40512805162100035,-7.798030361743947,LumA_vs_LumB
ETNPPL,0.1637451396313333,-0.5681881084277085,0.9582328366082697,0.33803884627256264,0.40512805162100035,-7.798106160270475,LumA_vs_LumB
ANKRD22,0.04724495946613605,-2.315154355621534,0.9571354580646819,0.3385922609414813,0.40569405816137233,-7.799156443877179,LumA_vs_LumB
PCDH7,0.11328131134893271,-2.474675279266399,0.9554617276620014,0.33943745334063236,0.4066093116203071,-7.800756028831675,LumA_vs_LumB
ATP7B,-0.04278351756691886,-3.2532494036677044,-0.9550872471860775,0.3396267419041966,0.40673861305891806,-7.801113537018422,LumA_vs_LumB
LDHD,-0.054193583757707595,-1.640836879991273,-0.9534901361117947,0.3404347935027723,0.4076087086958481,-7.802636691176903,LumA_vs_LumB
CTSK,0.05081232767236138,0.029202597548303105,0.9530027229631248,0.3406816434021296,0.40780661168557525,-7.803101026517089,LumA_vs_LumB
IFITM5,-0.10835073359600335,-2.2568147661141937,-0.9418402222794897,0.3463662600362314,0.4145120392965909,-7.81367007690045,LumA_vs_LumB
WDR66,-0.04927452422666747,-3.0155933345122548,-0.9414644997052865,0.3465586462001099,0.41464303206521885,-7.814023659635793,LumA_vs_LumB
SLN,0.06350689136032726,-3.0154062007319817,0.9387802367266553,0.34793508469695644,0.4161902926997087,-7.816545648208369,LumA_vs_LumB
UMODL1,-0.03868097757734866,-3.0216949378678515,-0.9379728261608306,0.34834978883661905,0.4165866883958611,-7.817302839844752,LumA_vs_LumB
ASPM,0.053974734247623564,3.8054979149556165,0.937007572732546,0.3488459769427351,0.41708031676558477,-7.818207202504913,LumA_vs_LumB
KRT83,-0.14069238887683744,-1.558115571101555,-0.9350932337788936,0.3498313702647119,0.41815846314213706,-7.819998027212749,LumA_vs_LumB
CIART,-0.045696088659962227,-3.1981779403602375,-0.9342017251530539,0.35029087104598655,0.4186076374832535,-7.8208307661183865,LumA_vs_LumB
HJURP,0.05348277632428914,-1.417193576507006,0.9314841994201498,0.35169389847233823,0.42018386914257855,-7.8233642506778045,LumA_vs_LumB
FLJ22184,-0.047135924010233615,-3.1556368750181223,-0.9302072328055268,0.3523544099520677,0.4208724438032342,-7.824552189177542,LumA_vs_LumB
LINC00869,-0.06272401296923688,-3.0216366082870163,-0.9274152208817226,0.35380131386589986,0.4224997777237877,-7.8271438734782635,LumA_vs_LumB
EPN3,0.15701939730812672,1.1167213846733035,0.9266463144512951,0.35420044304845233,0.42287540956118946,-7.827856243433124,LumA_vs_LumB
MYRIP,-0.05265132657015585,-2.1031427260824604,-0.92610138135586,0.35448348289182363,0.423112297555292,-7.828360750944946,LumA_vs_LumB
INS-IGF2,-0.06412764505859672,-2.6312375155671286,-0.9255020874792006,0.35479492285898506,0.42338296283888427,-7.8289152440910525,LumA_vs_LumB
