,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
SCUBE2,1.2162729047070053,-0.030022006812890755,16.88749583667249,5.050427416766998e-60,3.7577584946183023e-59,125.34281748334519,Her2_vs_LumA
DLX2,1.9023941608278154,4.061418920738258,16.885260479892903,5.221284029522917e-60,3.8791114632413945e-59,125.30967711550866,Her2_vs_LumA
PPP2R2C,1.1112956952758504,-0.5310216651272863,16.867209166207694,6.829786657742405e-60,5.066607312865285e-59,125.04217831442463,Her2_vs_LumA
VTCN1,1.592001928001507,3.5893904992778127,16.86084787677148,7.50732513916447e-60,5.552755280447093e-59,124.94796324831015,Her2_vs_LumA
S100A8,1.3664812085118891,-0.6586742585721853,16.832098128218767,1.1507789570580693e-59,8.486570479779271e-59,124.52249546206346,Her2_vs_LumA
DQ586009,1.3307868211656813,-0.14660923698791767,16.745165592727858,4.173232787065361e-59,3.0506087624746795e-58,123.23933141059993,Her2_vs_LumA
MIR570,1.3153254227884368,1.9859449036237817,16.743775155676673,4.259939897226128e-59,3.109445180457028e-58,123.2188489241675,Her2_vs_LumA
AKR7A3,1.5858398369070468,0.41480281932580465,16.722658115123526,5.820640868159837e-59,4.242449612361397e-58,122.90793339404769,Her2_vs_LumA
SNORD105B,2.2478172716402045,-0.9604544186402295,16.71137295789192,6.876484428690594e-59,4.997445078990257e-58,122.74189939238687,Her2_vs_LumA
SNORA50,1.108055458689056,0.3951844795221898,16.662384268360814,1.4164699401956405e-58,1.0264274928953917e-57,122.02213774573701,Her2_vs_LumA
ELF5,1.781615243128613,0.8379601714389306,16.571637925951958,5.379277889031693e-58,3.864423770856101e-57,120.69311457427597,Her2_vs_LumA
GJB1,1.5891376595846776,-0.540050451226071,16.539682941682695,8.59452015443344e-58,6.156533061915072e-57,120.2264391175614,Her2_vs_LumA
PI16,1.0852633960313973,1.1027086474563688,16.508695316478374,1.352927086821341e-57,9.677590034487417e-57,119.77454954326693,Her2_vs_LumA
CNTNAP2,1.2456877526159578,2.5549245510915815,16.490510795096625,1.7651458961453848e-57,1.2608184972467035e-56,119.5096686419646,Her2_vs_LumA
S100A9,1.063659213657792,3.0716486418471907,16.48918434947506,1.7997089283113212e-57,1.2836725594231962e-56,119.49035601299488,Her2_vs_LumA
RNU6-16P,1.108430494472663,-0.6950979601895939,16.44280795256971,3.542619018879067e-57,2.51249575807026e-56,118.81587945658798,Her2_vs_LumA
CYP2A7,1.1620087615192611,0.7007029275336348,16.436321822153257,3.8941234008543715e-57,2.757877762644739e-56,118.72166442081026,Her2_vs_LumA
MIR1178,1.0609172363492478,1.0343142521046862,16.433920575554883,4.032894481834107e-57,2.852117738213654e-56,118.68679207500792,Her2_vs_LumA
DQ589204,1.1441486185167309,-0.7350892068781951,16.38969496843369,7.680618040151555e-57,5.424165282592907e-56,118.04522127375574,Her2_vs_LumA
STC2,1.9902543604688658,3.6886907179614674,16.357078617904232,1.2341419579842965e-56,8.691140549185187e-56,117.57291519270554,Her2_vs_LumA
CASP14,1.3600845783509323,-0.6076337007957023,16.336920213150254,1.653891187038941e-56,1.161440440336335e-55,117.28137045521058,Her2_vs_LumA
