,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
TFAP2B,-1.1415523178959195,-1.1638442734812715,-14.208284819266193,3.067650853080547e-42,4.0047661267370065e-41,84.8694184673945,Her2_vs_LumB
D29988,-2.066182714755715,0.911509716170911,-14.19852019957645,3.452035330069768e-42,4.4948376693616775e-41,84.75204412450974,Her2_vs_LumB
DQ586243,-2.0984871455748713,0.33207235712014943,-14.196954592015999,3.5179789533247145e-42,4.568803835486642e-41,84.73323014875625,Her2_vs_LumB
CRABP1,-1.485163543825257,0.2899579309916252,-14.184365895306605,4.0959043049585426e-42,5.29186602707822e-41,84.58200355104432,Her2_vs_LumB
LTF,-1.2506423588720152,-1.550116863043953,-14.142751610450057,6.767467076886876e-42,8.631973312355711e-41,84.08275919627171,Her2_vs_LumB
TCRBV10S1P,-1.1637906611861017,1.5301403954296589,-13.980580867490373,4.743046334503372e-41,5.899311361322603e-40,82.14697671344685,Her2_vs_LumB
DQ597263,-1.6906120822686885,-0.006699402501088987,-13.97533502467861,5.050089306228325e-41,6.26561948663564e-40,82.08461969827933,Her2_vs_LumB
AGR3,-1.8586534932320027,-1.199713522614506,-13.928663333133514,8.817661696904384e-41,1.0886002094943684e-39,81.53056001760756,Her2_vs_LumB
SNORA78,-1.043110671072851,2.0763626968299884,-13.899325672291104,1.2508933509682117e-40,1.5367240183884664e-39,81.18294755640942,Her2_vs_LumB
C1orf64,-1.297460983907899,-1.459804746718265,-13.894788976099122,1.3203367083101373e-40,1.618059691556541e-39,81.12923980088796,Her2_vs_LumB
MIR7107,-1.1746151920007961,-2.6203704307398836,-13.795416496059067,4.2984694287801284e-40,5.203958146222916e-39,79.95592391279666,Her2_vs_LumB
CST9,-1.0515146093858332,-1.3177233073548578,-13.717964385809172,1.0741862947571623e-39,1.2879931591812496e-38,79.04556625127175,Her2_vs_LumB
SNORD10,-2.1424100758041114,0.9836233995914674,-13.703572080862461,1.272976249265115e-39,1.5226988627573147e-38,78.87680309828534,Her2_vs_LumB
RNY5,-2.15362034004868,1.8321331543589319,-13.701311135842577,1.3073732237009217e-39,1.5601112454664936e-38,78.85030287337501,Her2_vs_LumB
MIR6894,-1.1682239096680347,-1.6126557855964405,-13.695897114541392,1.393547248907952e-39,1.655044238608019e-38,78.78685852647497,Her2_vs_LumB
LINC00993,-1.0904440738979213,0.9942113788244955,-13.69156890442855,1.4664878130607023e-39,1.733437131277426e-38,78.73615112678384,Her2_vs_LumB
DQ587855,-1.1113351534213904,2.4403338695758676,-13.658868799354192,2.1553419336750826e-39,2.5179228197138815e-38,78.35342023716294,Her2_vs_LumB
MIR5585,-1.279933877516975,-2.810144905028395,-13.608433369361844,3.898571843248835e-39,4.512235929686152e-38,77.76439115954473,Her2_vs_LumB
S100P,-1.0166653419656833,3.890158640550883,-13.585569053991321,5.097636562004454e-39,5.872853182032781e-38,77.49787493684764,Her2_vs_LumB
MIR6090,-1.1410600885647542,-1.0537109539363592,-13.52923423027819,9.856653109285388e-39,1.1251887111056379e-37,76.84258276097653,Her2_vs_LumB
CST1,-1.492832288181979,0.06493287838671777,-13.465464489836801,2.0742737516422636e-38,2.3358938644620087e-37,76.10316765209683,Her2_vs_LumB
MIR4419A,-1.1387204497852617,3.0044398799723124,-13.453326337811612,2.3891877040293576e-38,2.684480566325121e-37,75.96270971674609,Her2_vs_LumB
CDR3,-1.3634340466945827,-2.3240742107607617,-13.430745488911343,3.106990057687181e-38,3.483172710411638e-37,75.70165595048192,Her2_vs_LumB
ADH1B,-1.0023342945157716,6.330955534583124,-13.426180609339307,3.276327661831492e-38,3.6647960423171054e-37,75.64892050883525,Her2_vs_LumB
RNU11,-1.1499161167578336,-1.7643514147287793,-13.410001348526992,3.953933420911046e-38,4.403043898564639e-37,75.46211498050486,Her2_vs_LumB
MIR193A,-1.0687851571917006,-1.5909858092311273,-13.396255281595218,4.638079495345629e-38,5.130618910780563e-37,75.30353090808303,Her2_vs_LumB
SNORA22,-1.5566377540738916,0.7255430561063877,-13.359889434539124,7.070555490936977e-38,7.80414513348452e-37,74.88455670235734,Her2_vs_LumB
MIR614,-1.6163132420707436,-0.6163569688040175,-13.355412018512345,7.446880983383212e-38,8.201410774651115e-37,74.83302897787078,Her2_vs_LumB
MIR1273F,-1.0119717259093586,-0.8328286364899461,-13.352665870206664,7.687489779777679e-38,8.429265109405351e-37,74.801431497249,Her2_vs_LumB
SNORA38B,-1.8014704126401149,-1.1984131466630343,-13.348686034400487,8.049987346598333e-38,8.807425980960978e-37,74.75564742690439,Her2_vs_LumB
SYT13,-1.025193840744748,2.5455811845092726,-13.334413547357112,9.495598508720652e-38,1.0366373917817307e-36,74.59153792180294,Her2_vs_LumB
MIR6812,-1.3317199800768131,1.057094277616961,-13.28983119237675,1.5893515668825815e-37,1.7238086408704785e-36,74.07973644727133,Her2_vs_LumB
DQ571464,-1.2164436986345288,0.790033439997244,-13.289258472263917,1.5998902166852303e-37,1.7314829184905093e-36,74.07316976775094,Her2_vs_LumB
MIR1273G,-1.2785041203988614,0.6168649950503312,-13.249513262024115,2.529637359883114e-37,2.725902327460252e-36,73.61796283268067,Her2_vs_LumB
CXCL13,-1.9146352789825556,1.9380766908838525,-13.194278883997223,4.773710678482788e-37,5.122007165754064e-36,72.98700580154072,Her2_vs_LumB
MIR1273H,-1.1986495612674901,-1.0774844629781208,-13.173208147521198,6.079232852285386e-37,6.467268991792964e-36,72.74681598360458,Her2_vs_LumB
MIR6819,-1.1496790803764483,0.7014674620524196,-13.110238408112437,1.2499649455699313e-36,1.3241154084427237e-35,72.03068403245616,Her2_vs_LumB
COL2A1,-1.0916781385214678,-1.0279649371764064,-13.054026380689967,2.373755904530815e-36,2.477824535000851e-35,71.39353052188615,Her2_vs_LumB
MYBPC1,-1.197337510717307,-0.43743071712858206,-13.008296855703284,3.993858889471723e-36,4.134429492206753e-35,70.87667888462794,Her2_vs_LumB
MIR4489,-1.0578350514475192,-0.6414865217613298,-12.932044415960252,9.48171830558484e-36,9.635892586976464e-35,70.01782029206946,Her2_vs_LumB
AK026846,-1.021733264552516,-1.8660807213060155,-12.858074180247723,2.1857787782090888e-35,2.1814159463164563e-34,69.18823575333116,Her2_vs_LumB
CLIC6,-1.7107424175139518,2.965372818479624,-12.795121801513442,4.437114646125621e-35,4.410650741675568e-34,68.48499933200154,Her2_vs_LumB
DQ588120,-1.229590293590799,-1.9731791530179321,-12.75918365210354,6.639675284640565e-35,6.560943957154708e-34,68.08468822084241,Her2_vs_LumB
MIR6890,-1.0879021025641857,1.4306044895823806,-12.748952450585778,7.445854508692407e-35,7.328596957374417e-34,67.97087738778792,Her2_vs_LumB
